QB,RB,RB,WR,WR,WR,TE,FX,DST,Salary,Projection
QB5,RB1,RB6,WR1,WR2,WR12,TE7,WR14,DST1,49800,157.4
QB5,RB1,RB6,WR1,WR2,WR12,TE3,WR17,DST1,49800,148.6
QB5,RB1,RB6,WR1,WR2,WR13,TE2,WR17,DST1,49800,143.5
QB5,RB1,RB6,WR1,WR2,WR14,TE1,WR17,DST1,49800,147.6
QB5,RB1,RB6,WR1,WR2,WR15,TE3,WR16,DST1,49800,153.0
QB5,RB1,RB12,WR1,WR2,WR10,TE3,WR15,DST1,49800,146.0
QB5,RB1,RB12,WR1,WR2,WR10,TE2,WR16,DST1,49800,144.3
QB5,RB1,RB12,WR1,WR2,WR11,TE3,WR14,DST1,49800,146.5
QB5,RB1,RB12,WR1,WR2,WR11,TE2,WR15,DST1,49800,145.4
QB5,RB1,RB12,WR1,WR2,WR11,TE1,WR16,DST1,49800,146.9
QB5,RB1,RB12,WR1,WR2,WR12,TE3,WR13,DST1,49800,147.5
QB5,RB1,RB12,WR1,WR2,WR12,TE2,WR14,DST1,49800,148.4
QB5,RB1,RB12,WR1,WR2,WR12,TE1,WR15,DST1,49800,150.5
QB5,RB1,RB12,WR1,WR2,WR13,TE1,WR14,DST1,49800,146.5
QB5,RB1,RB13,WR1,WR2,WR10,TE3,WR12,DST1,49800,143.0
QB5,RB1,RB13,WR1,WR2,WR10,TE2,WR13,DST1,49800,137.9
QB5,RB1,RB13,WR1,WR2,WR10,TE1,WR14,DST1,49800,142.0
QB5,RB1,RB13,WR1,WR2,WR11,TE2,WR12,DST1,49800,142.4
QB5,RB1,RB13,WR1,WR2,WR11,TE1,WR13,DST1,49800,140.5
QB5,RB1,RB14,WR1,WR2,WR10,TE2,WR11,DST1,49800,145.9
QB5,RB1,RB14,WR1,WR2,WR10,TE1,WR12,DST1,49800,151.0
QB5,RB2,RB3,WR1,WR2,WR10,TE8,WR13,DST1,49800,149.4
QB5,RB2,RB3,WR1,WR2,WR11,TE8,WR12,DST1,49800,153.9
QB5,RB2,RB3,WR1,WR2,WR12,TE6,WR16,DST1,49800,152.3
QB5,RB2,RB3,WR1,WR2,WR13,TE6,WR15,DST1,49800,148.9
QB5,RB2,RB3,WR1,WR10,WR11,TE3,WR13,DST1,49800,146.5
QB5,RB2,RB3,WR1,WR10,WR11,TE2,WR14,DST1,49800,147.4
QB5,RB2,RB3,WR1,WR10,WR11,TE1,WR15,DST1,49800,149.5
QB5,RB2,RB3,WR1,WR10,WR12,TE2,WR13,DST1,49800,148.4
QB5,RB2,RB3,WR1,WR10,WR12,TE1,WR14,DST1,49800,152.5
QB5,RB2,RB3,WR1,WR11,WR12,TE1,WR13,DST1,49800,151.0
QB5,RB2,RB3,WR2,WR10,WR11,TE3,WR12,DST1,49800,153.6
QB5,RB2,RB3,WR2,WR10,WR11,TE2,WR13,DST1,49800,148.5
QB5,RB2,RB3,WR2,WR10,WR11,TE1,WR14,DST1,49800,152.6
QB5,RB2,RB3,WR2,WR10,WR12,TE1,WR13,DST1,49800,153.6
QB5,RB2,RB4,WR1,WR2,WR10,TE8,WR12,DST1,49800,154.0
QB5,RB2,RB4,WR1,WR2,WR11,TE6,WR16,DST1,49800,149.9
QB5,RB2,RB4,WR1,WR2,WR12,TE6,WR15,DST1,49800,153.5
QB5,RB2,RB4,WR1,WR2,WR13,TE6,WR14,DST1,49800,149.5
QB5,RB2,RB4,WR1,WR10,WR11,TE3,WR12,DST1,49800,151.1
QB5,RB2,RB4,WR1,WR10,WR11,TE2,WR13,DST1,49800,146.0
QB5,RB2,RB4,WR1,WR10,WR11,TE1,WR14,DST1,49800,150.1
QB5,RB2,RB4,WR1,WR10,WR12,TE1,WR13,DST1,49800,151.1
QB5,RB2,RB4,WR2,WR10,WR11,TE2,WR12,DST1,49800,153.1
QB5,RB2,RB4,WR2,WR10,WR11,TE1,WR13,DST1,49800,151.2
QB5,RB2,RB5,WR1,WR2,WR10,TE8,WR11,DST1,49800,149.0
QB5,RB2,RB5,WR1,WR2,WR10,TE6,WR16,DST1,49800,147.4
QB5,RB2,RB5,WR1,WR2,WR11,TE6,WR15,DST1,49800,148.5
QB5,RB2,RB5,WR1,WR2,WR12,TE6,WR14,DST1,49800,151.5
QB5,RB2,RB5,WR1,WR10,WR11,TE2,WR12,DST1,49800,148.0
QB5,RB2,RB5,WR1,WR10,WR11,TE1,WR13,DST1,49800,146.1
QB5,RB2,RB5,WR2,WR10,WR11,TE1,WR12,DST1,49800,153.2
QB5,RB2,RB6,WR1,WR2,WR10,TE6,WR15,DST1,49800,150.0
QB5,RB2,RB6,WR1,WR2,WR11,TE6,WR14,DST1,49800,150.5
QB5,RB2,RB6,WR1,WR2,WR12,TE6,WR13,DST1,49800,151.5
QB5,RB2,RB6,WR1,WR10,WR11,TE1,WR12,DST1,49800,152.1
QB5,RB3,RB4,WR1,WR2,WR10,TE7,WR15,DST1,49800,154.3
QB5,RB3,RB4,WR1,WR2,WR10,TE1,WR18,DST1,49800,143.5
QB5,RB3,RB4,WR1,WR2,WR11,TE7,WR14,DST1,49800,154.8
QB5,RB3,RB4,WR1,WR2,WR11,TE3,WR17,DST1,49800,146.0
QB5,RB3,RB4,WR1,WR2,WR12,TE7,WR13,DST1,49800,155.8
QB5,RB3,RB4,WR1,WR2,WR12,TE2,WR17,DST1,49800,147.9
QB5,RB3,RB4,WR1,WR2,WR13,TE1,WR17,DST1,49800,146.0
QB5,RB3,RB4,WR1,WR2,WR14,TE3,WR16,DST1,49800,153.4
QB5,RB3,RB4,WR1,WR2,WR15,TE2,WR16,DST1,49800,152.3
QB5,RB3,RB5,WR1,WR2,WR10,TE7,WR14,DST1,49800,152.3
QB5,RB3,RB5,WR1,WR2,WR10,TE3,WR17,DST1,49800,143.5
QB5,RB3,RB5,WR1,WR2,WR11,TE7,WR13,DST1,49800,150.8
QB5,RB3,RB5,WR1,WR2,WR11,TE2,WR17,DST1,49800,142.9
QB5,RB3,RB5,WR1,WR2,WR12,TE1,WR17,DST1,49800,148.0
QB5,RB3,RB5,WR1,WR2,WR13,TE3,WR16,DST1,49800,149.4
QB5,RB3,RB5,WR1,WR2,WR14,TE3,WR15,DST1,49800,152.0
QB5,RB3,RB5,WR1,WR2,WR14,TE2,WR16,DST1,49800,150.3
QB5,RB3,RB5,WR1,WR2,WR15,TE1,WR16,DST1,49800,152.4
QB5,RB3,RB6,WR1,WR2,WR10,TE7,WR13,DST1,49800,152.3
QB5,RB3,RB6,WR1,WR2,WR10,TE2,WR17,DST1,49800,144.4
QB5,RB3,RB6,WR1,WR2,WR11,TE7,WR12,DST1,49800,156.8
QB5,RB3,RB6,WR1,WR2,WR11,TE1,WR17,DST1,49800,147.0
QB5,RB3,RB6,WR1,WR2,WR12,TE3,WR16,DST1,49800,155.4
QB5,RB3,RB6,WR1,WR2,WR13,TE3,WR15,DST1,49800,152.0
QB5,RB3,RB6,WR1,WR2,WR13,TE2,WR16,DST1,49800,150.3
QB5,RB3,RB6,WR1,WR2,WR14,TE2,WR15,DST1,49800,152.9
QB5,RB3,RB6,WR1,WR2,WR14,TE1,WR16,DST1,49800,154.4
QB5,RB3,RB12,WR1,WR2,WR10,TE3,WR12,DST1,49800,148.4
QB5,RB3,RB12,WR1,WR2,WR10,TE2,WR13,DST1,49800,143.3
QB5,RB3,RB12,WR1,WR2,WR10,TE1,WR14,DST1,49800,147.4
QB5,RB3,RB12,WR1,WR2,WR11,TE2,WR12,DST1,49800,147.8
QB5,RB3,RB12,WR1,WR2,WR11,TE1,WR13,DST1,49800,145.9
QB5,RB3,RB13,WR1,WR2,WR10,TE1,WR11,DST1,49800,141.4
QB5,RB4,RB5,WR1,WR2,WR10,TE7,WR13,DST1,49800,150.9
QB5,RB4,RB5,WR1,WR2,WR10,TE2,WR17,DST1,49800,143.0
QB5,RB4,RB5,WR1,WR2,WR11,TE7,WR12,DST1,49800,155.4
QB5,RB4,RB5,WR1,WR2,WR11,TE1,WR17,DST1,49800,145.6
QB5,RB4,RB5,WR1,WR2,WR12,TE3,WR16,DST1,49800,154.0
QB5,RB4,RB5,WR1,WR2,WR13,TE3,WR15,DST1,49800,150.6
QB5,RB4,RB5,WR1,WR2,WR13,TE2,WR16,DST1,49800,148.9
QB5,RB4,RB5,WR1,WR2,WR14,TE2,WR15,DST1,49800,151.5
QB5,RB4,RB5,WR1,WR2,WR14,TE1,WR16,DST1,49800,153.0
QB5,RB4,RB6,WR1,WR2,WR10,TE7,WR12,DST1,49800,156.9
QB5,RB4,RB6,WR1,WR2,WR10,TE1,WR17,DST1,49800,147.1
QB5,RB4,RB6,WR1,WR2,WR11,TE3,WR16,DST1,49800,153.0
QB5,RB4,RB6,WR1,WR2,WR12,TE3,WR15,DST1,49800,156.6
QB5,RB4,RB6,WR1,WR2,WR12,TE2,WR16,DST1,49800,154.9
QB5,RB4,RB6,WR1,WR2,WR13,TE3,WR14,DST1,49800,152.6
QB5,RB4,RB6,WR1,WR2,WR13,TE2,WR15,DST1,49800,151.5
QB5,RB4,RB6,WR1,WR2,WR13,TE1,WR16,DST1,49800,153.0
QB5,RB4,RB6,WR1,WR2,WR14,TE1,WR15,DST1,49800,155.6
QB5,RB4,RB12,WR1,WR2,WR10,TE3,WR11,DST1,49800,146.0
QB5,RB4,RB12,WR1,WR2,WR10,TE2,WR12,DST1,49800,147.9
QB5,RB4,RB12,WR1,WR2,WR10,TE1,WR13,DST1,49800,146.0
QB5,RB4,RB12,WR1,WR2,WR11,TE1,WR12,DST1,49800,150.5
QB5,RB5,RB6,WR1,WR2,WR10,TE7,WR11,DST1,49800,151.9
QB5,RB5,RB6,WR1,WR2,WR10,TE3,WR16,DST1,49800,150.5
QB5,RB5,RB6,WR1,WR2,WR11,TE3,WR15,DST1,49800,151.6
QB5,RB5,RB6,WR1,WR2,WR11,TE2,WR16,DST1,49800,149.9
QB5,RB5,RB6,WR1,WR2,WR12,TE3,WR14,DST1,49800,154.6
QB5,RB5,RB6,WR1,WR2,WR12,TE2,WR15,DST1,49800,153.5
QB5,RB5,RB6,WR1,WR2,WR12,TE1,WR16,DST1,49800,155.0
QB5,RB5,RB6,WR1,WR2,WR13,TE2,WR14,DST1,49800,149.5
QB5,RB5,RB6,WR1,WR2,WR13,TE1,WR15,DST1,49800,151.6
QB5,RB5,RB12,WR1,WR2,WR10,TE2,WR11,DST1,49800,142.9
QB5,RB5,RB12,WR1,WR2,WR10,TE1,WR12,DST1,49800,148.0
QB5,RB6,RB12,WR1,WR2,WR10,TE1,WR11,DST1,49800,147.0
QB5,RB1,RB2,WR1,WR2,WR14,TE7,TE10,DST1,49900,150.5
QB5,RB1,RB2,WR1,WR2,WR15,TE7,TE9,DST1,49900,148.5
QB5,RB1,RB2,WR1,WR2,WR17,TE3,TE10,DST1,49900,141.7
QB5,RB1,RB2,WR1,WR2,WR18,TE1,TE9,DST1,49900,137.7
QB5,RB1,RB2,WR1,WR10,WR12,TE7,TE8,DST1,49900,148.9
QB5,RB1,RB2,WR1,WR10,WR17,TE1,TE8,DST1,49900,139.1
QB5,RB1,RB2,WR1,WR10,WR18,TE3,TE6,DST1,49900,133.1
QB5,RB1,RB2,WR1,WR11,WR16,TE3,TE8,DST1,49900,145.0
QB5,RB1,RB2,WR1,WR11,WR16,TE6,TE7,DST1,49900,144.8
QB5,RB1,RB2,WR1,WR11,WR18,TE2,TE6,DST1,49900,132.5
QB5,RB1,RB2,WR1,WR12,WR15,TE3,TE8,DST1,49900,148.6
QB5,RB1,RB2,WR1,WR12,WR15,TE6,TE7,DST1,49900,148.4
QB5,RB1,RB2,WR1,WR12,WR16,TE2,TE8,DST1,49900,146.9
QB5,RB1,RB2,WR1,WR12,WR18,TE1,TE6,DST1,49900,137.6
QB5,RB1,RB2,WR1,WR13,WR14,TE3,TE8,DST1,49900,144.6
QB5,RB1,RB2,WR1,WR13,WR14,TE6,TE7,DST1,49900,144.4
QB5,RB1,RB2,WR1,WR13,WR15,TE2,TE8,DST1,49900,143.5
QB5,RB1,RB2,WR1,WR13,WR16,TE1,TE8,DST1,49900,145.0
QB5,RB1,RB2,WR1,WR13,WR17,TE3,TE6,DST1,49900,135.6
QB5,RB1,RB2,WR1,WR14,WR15,TE1,TE8,DST1,49900,147.6
QB5,RB1,RB2,WR1,WR14,WR17,TE2,TE6,DST1,49900,136.5
QB5,RB1,RB2,WR1,WR15,WR17,TE1,TE6,DST1,49900,138.6
QB5,RB1,RB2,WR2,WR10,WR11,TE7,TE8,DST1,49900,149.0
QB5,RB1,RB2,WR2,WR10,WR16,TE3,TE8,DST1,49900,147.6
QB5,RB1,RB2,WR2,WR10,WR16,TE6,TE7,DST1,49900,147.4
QB5,RB1,RB2,WR2,WR10,WR18,TE2,TE6,DST1,49900,135.1
QB5,RB1,RB2,WR2,WR11,WR15,TE3,TE8,DST1,49900,148.7
QB5,RB1,RB2,WR2,WR11,WR15,TE6,TE7,DST1,49900,148.5
QB5,RB1,RB2,WR2,WR11,WR16,TE2,TE8,DST1,49900,147.0
QB5,RB1,RB2,WR2,WR11,WR18,TE1,TE6,DST1,49900,137.7
QB5,RB1,RB2,WR2,WR12,WR14,TE3,TE8,DST1,49900,151.7
QB5,RB1,RB2,WR2,WR12,WR14,TE6,TE7,DST1,49900,151.5
QB5,RB1,RB2,WR2,WR12,WR15,TE2,TE8,DST1,49900,150.6
QB5,RB1,RB2,WR2,WR12,WR16,TE1,TE8,DST1,49900,152.1
QB5,RB1,RB2,WR2,WR12,WR17,TE3,TE6,DST1,49900,142.7
QB5,RB1,RB2,WR2,WR13,WR14,TE2,TE8,DST1,49900,146.6
QB5,RB1,RB2,WR2,WR13,WR15,TE1,TE8,DST1,49900,148.7
QB5,RB1,RB2,WR2,WR13,WR17,TE2,TE6,DST1,49900,137.6
QB5,RB1,RB2,WR2,WR14,WR17,TE1,TE6,DST1,49900,141.7
QB5,RB1,RB2,WR2,WR15,WR16,TE3,TE6,DST1,49900,147.1
QB5,RB1,RB2,WR10,WR11,WR12,TE2,TE7,DST1,49900,148.0
QB5,RB1,RB2,WR10,WR11,WR13,TE1,TE7,DST1,49900,146.1
QB5,RB1,RB2,WR10,WR11,WR17,TE1,TE2,DST1,49900,138.2
QB5,RB1,RB2,WR10,WR12,WR16,TE2,TE3,DST1,49900,146.6
QB5,RB1,RB2,WR10,WR13,WR15,TE2,TE3,DST1,49900,143.2
QB5,RB1,RB2,WR10,WR13,WR16,TE1,TE3,DST1,49900,144.7
QB5,RB1,RB2,WR10,WR14,WR15,TE1,TE3,DST1,49900,147.3
QB5,RB1,RB2,WR10,WR14,WR16,TE1,TE2,DST1,49900,145.6
QB5,RB1,RB2,WR11,WR12,WR15,TE2,TE3,DST1,49900,147.7
QB5,RB1,RB2,WR11,WR12,WR16,TE1,TE3,DST1,49900,149.2
QB5,RB1,RB2,WR11,WR13,WR14,TE2,TE3,DST1,49900,143.7
QB5,RB1,RB2,WR11,WR13,WR15,TE1,TE3,DST1,49900,145.8
QB5,RB1,RB2,WR11,WR13,WR16,TE1,TE2,DST1,49900,144.1
QB5,RB1,RB2,WR11,WR14,WR15,TE1,TE2,DST1,49900,146.7
QB5,RB1,RB2,WR12,WR13,WR14,TE1,TE3,DST1,49900,148.8
QB5,RB1,RB2,WR12,WR13,WR15,TE1,TE2,DST1,49900,147.7
QB5,RB1,RB3,WR1,WR2,WR13,TE6,TE10,DST1,49900,143.8
QB5,RB1,RB3,WR1,WR2,WR14,TE6,TE9,DST1,49900,143.8
QB5,RB1,RB3,WR1,WR2,WR17,TE7,TE8,DST1,49900,143.8
QB5,RB1,RB3,WR1,WR2,WR19,TE2,TE8,DST1,49900,136.9
QB5,RB1,RB3,WR1,WR2,WR20,TE3,TE6,DST1,49900,135.0
QB5,RB1,RB3,WR1,WR10,WR11,TE1,TE10,DST1,49900,144.4
QB5,RB1,RB3,WR1,WR10,WR11,TE2,TE9,DST1,49900,140.3
QB5,RB1,RB3,WR1,WR10,WR11,TE6,TE8,DST1,49900,141.2
QB5,RB1,RB3,WR1,WR10,WR12,TE1,TE9,DST1,49900,145.4
QB5,RB1,RB3,WR1,WR10,WR18,TE1,TE7,DST1,49900,138.4
QB5,RB1,RB3,WR1,WR11,WR17,TE3,TE7,DST1,49900,140.9
QB5,RB1,RB3,WR1,WR11,WR19,TE2,TE3,DST1,49900,134.0
QB5,RB1,RB3,WR1,WR12,WR17,TE2,TE7,DST1,49900,142.8
QB5,RB1,RB3,WR1,WR12,WR19,TE1,TE3,DST1,49900,139.1
QB5,RB1,RB3,WR1,WR13,WR17,TE1,TE7,DST1,49900,140.9
QB5,RB1,RB3,WR1,WR13,WR19,TE1,TE2,DST1,49900,134.0
QB5,RB1,RB3,WR1,WR14,WR16,TE3,TE7,DST1,49900,148.3
QB5,RB1,RB3,WR1,WR14,WR18,TE2,TE3,DST1,49900,136.0
QB5,RB1,RB3,WR1,WR15,WR16,TE2,TE7,DST1,49900,147.2
QB5,RB1,RB3,WR1,WR15,WR18,TE1,TE3,DST1,49900,138.1
QB5,RB1,RB3,WR1,WR16,WR18,TE1,TE2,DST1,49900,136.4
QB5,RB1,RB3,WR2,WR10,WR11,TE1,TE9,DST1,49900,145.5
QB5,RB1,RB3,WR2,WR10,WR17,TE3,TE7,DST1,49900,143.5
QB5,RB1,RB3,WR2,WR10,WR19,TE2,TE3,DST1,49900,136.6
QB5,RB1,RB3,WR2,WR11,WR17,TE2,TE7,DST1,49900,142.9
QB5,RB1,RB3,WR2,WR11,WR19,TE1,TE3,DST1,49900,139.2
QB5,RB1,RB3,WR2,WR12,WR17,TE1,TE7,DST1,49900,148.0
QB5,RB1,RB3,WR2,WR12,WR19,TE1,TE2,DST1,49900,141.1
QB5,RB1,RB3,WR2,WR13,WR16,TE3,TE7,DST1,49900,149.4
QB5,RB1,RB3,WR2,WR13,WR18,TE2,TE3,DST1,49900,137.1
QB5,RB1,RB3,WR2,WR14,WR15,TE3,TE7,DST1,49900,152.0
QB5,RB1,RB3,WR2,WR14,WR16,TE2,TE7,DST1,49900,150.3
QB5,RB1,RB3,WR2,WR14,WR18,TE1,TE3,DST1,49900,141.2
QB5,RB1,RB3,WR2,WR15,WR16,TE1,TE7,DST1,49900,152.4
QB5,RB1,RB3,WR2,WR15,WR18,TE1,TE2,DST1,49900,140.1
QB5,RB1,RB3,WR2,WR16,WR17,TE2,TE3,DST1,49900,141.5
QB5,RB1,RB3,WR10,WR11,WR12,TE1,TE6,DST1,49900,145.4
QB5,RB1,RB4,WR1,WR2,WR12,TE6,TE10,DST1,49900,148.4
QB5,RB1,RB4,WR1,WR2,WR13,TE6,TE9,DST1,49900,142.4
QB5,RB1,RB4,WR1,WR2,WR19,TE1,TE8,DST1,49900,139.6
QB5,RB1,RB4,WR1,WR2,WR20,TE2,TE6,DST1,49900,134.5
QB5,RB1,RB4,WR1,WR10,WR11,TE1,TE9,DST1,49900,143.0
QB5,RB1,RB4,WR1,WR10,WR17,TE3,TE7,DST1,49900,141.0
QB5,RB1,RB4,WR1,WR10,WR19,TE2,TE3,DST1,49900,134.1
QB5,RB1,RB4,WR1,WR11,WR17,TE2,TE7,DST1,49900,140.4
QB5,RB1,RB4,WR1,WR11,WR19,TE1,TE3,DST1,49900,136.7
QB5,RB1,RB4,WR1,WR12,WR17,TE1,TE7,DST1,49900,145.5
QB5,RB1,RB4,WR1,WR12,WR19,TE1,TE2,DST1,49900,138.6
QB5,RB1,RB4,WR1,WR13,WR16,TE3,TE7,DST1,49900,146.9
QB5,RB1,RB4,WR1,WR13,WR18,TE2,TE3,DST1,49900,134.6
QB5,RB1,RB4,WR1,WR14,WR15,TE3,TE7,DST1,49900,149.5
QB5,RB1,RB4,WR1,WR14,WR16,TE2,TE7,DST1,49900,147.8
QB5,RB1,RB4,WR1,WR14,WR18,TE1,TE3,DST1,49900,138.7
QB5,RB1,RB4,WR1,WR15,WR16,TE1,TE7,DST1,49900,149.9
QB5,RB1,RB4,WR1,WR15,WR18,TE1,TE2,DST1,49900,137.6
QB5,RB1,RB4,WR1,WR16,WR17,TE2,TE3,DST1,49900,139.0
QB5,RB1,RB4,WR2,WR10,WR17,TE2,TE7,DST1,49900,143.0
QB5,RB1,RB4,WR2,WR10,WR19,TE1,TE3,DST1,49900,139.3
QB5,RB1,RB4,WR2,WR11,WR17,TE1,TE7,DST1,49900,145.6
QB5,RB1,RB4,WR2,WR11,WR19,TE1,TE2,DST1,49900,138.7
QB5,RB1,RB4,WR2,WR12,WR16,TE3,TE7,DST1,49900,154.0
QB5,RB1,RB4,WR2,WR12,WR18,TE2,TE3,DST1,49900,141.7
QB5,RB1,RB4,WR2,WR13,WR15,TE3,TE7,DST1,49900,150.6
QB5,RB1,RB4,WR2,WR13,WR16,TE2,TE7,DST1,49900,148.9
QB5,RB1,RB4,WR2,WR13,WR18,TE1,TE3,DST1,49900,139.8
QB5,RB1,RB4,WR2,WR14,WR15,TE2,TE7,DST1,49900,151.5
QB5,RB1,RB4,WR2,WR14,WR16,TE1,TE7,DST1,49900,153.0
QB5,RB1,RB4,WR2,WR14,WR18,TE1,TE2,DST1,49900,140.7
QB5,RB1,RB4,WR2,WR15,WR17,TE2,TE3,DST1,49900,142.7
QB5,RB1,RB4,WR2,WR16,WR17,TE1,TE3,DST1,49900,144.2
QB5,RB1,RB5,WR1,WR2,WR11,TE6,TE10,DST1,49900,143.4
QB5,RB1,RB5,WR1,WR2,WR12,TE6,TE9,DST1,49900,144.4
QB5,RB1,RB5,WR1,WR2,WR18,TE3,TE8,DST1,49900,137.6
QB5,RB1,RB5,WR1,WR2,WR18,TE6,TE7,DST1,49900,137.4
QB5,RB1,RB5,WR1,WR2,WR20,TE1,TE6,DST1,49900,134.6
QB5,RB1,RB5,WR1,WR10,WR17,TE2,TE7,DST1,49900,137.9
QB5,RB1,RB5,WR1,WR10,WR19,TE1,TE3,DST1,49900,134.2
QB5,RB1,RB5,WR1,WR11,WR17,TE1,TE7,DST1,49900,140.5
QB5,RB1,RB5,WR1,WR11,WR19,TE1,TE2,DST1,49900,133.6
QB5,RB1,RB5,WR1,WR12,WR16,TE3,TE7,DST1,49900,148.9
QB5,RB1,RB5,WR1,WR12,WR18,TE2,TE3,DST1,49900,136.6
QB5,RB1,RB5,WR1,WR13,WR15,TE3,TE7,DST1,49900,145.5
QB5,RB1,RB5,WR1,WR13,WR16,TE2,TE7,DST1,49900,143.8
QB5,RB1,RB5,WR1,WR13,WR18,TE1,TE3,DST1,49900,134.7
QB5,RB1,RB5,WR1,WR14,WR15,TE2,TE7,DST1,49900,146.4
QB5,RB1,RB5,WR1,WR14,WR16,TE1,TE7,DST1,49900,147.9
QB5,RB1,RB5,WR1,WR14,WR18,TE1,TE2,DST1,49900,135.6
QB5,RB1,RB5,WR1,WR15,WR17,TE2,TE3,DST1,49900,137.6
QB5,RB1,RB5,WR1,WR16,WR17,TE1,TE3,DST1,49900,139.1
QB5,RB1,RB5,WR2,WR10,WR17,TE1,TE7,DST1,49900,143.1
QB5,RB1,RB5,WR2,WR10,WR19,TE1,TE2,DST1,49900,136.2
QB5,RB1,RB5,WR2,WR11,WR16,TE3,TE7,DST1,49900,149.0
QB5,RB1,RB5,WR2,WR11,WR18,TE2,TE3,DST1,49900,136.7
QB5,RB1,RB5,WR2,WR12,WR15,TE3,TE7,DST1,49900,152.6
QB5,RB1,RB5,WR2,WR12,WR16,TE2,TE7,DST1,49900,150.9
QB5,RB1,RB5,WR2,WR12,WR18,TE1,TE3,DST1,49900,141.8
QB5,RB1,RB5,WR2,WR13,WR14,TE3,TE7,DST1,49900,148.6
QB5,RB1,RB5,WR2,WR13,WR15,TE2,TE7,DST1,49900,147.5
QB5,RB1,RB5,WR2,WR13,WR16,TE1,TE7,DST1,49900,149.0
QB5,RB1,RB5,WR2,WR13,WR18,TE1,TE2,DST1,49900,136.7
QB5,RB1,RB5,WR2,WR14,WR15,TE1,TE7,DST1,49900,151.6
QB5,RB1,RB5,WR2,WR14,WR17,TE2,TE3,DST1,49900,140.7
QB5,RB1,RB5,WR2,WR15,WR17,TE1,TE3,DST1,49900,142.8
QB5,RB1,RB5,WR2,WR16,WR17,TE1,TE2,DST1,49900,141.1
QB5,RB1,RB6,WR1,WR2,WR10,TE6,TE10,DST1,49900,144.9
QB5,RB1,RB6,WR1,WR2,WR11,TE6,TE9,DST1,49900,143.4
QB5,RB1,RB6,WR1,WR2,WR16,TE7,TE8,DST1,49900,150.8
QB5,RB1,RB6,WR1,WR2,WR18,TE2,TE8,DST1,49900,138.5
QB5,RB1,RB6,WR1,WR10,WR17,TE1,TE7,DST1,49900,142.0
QB5,RB1,RB6,WR1,WR10,WR19,TE1,TE2,DST1,49900,135.1
QB5,RB1,RB6,WR1,WR11,WR16,TE3,TE7,DST1,49900,147.9
QB5,RB1,RB6,WR1,WR11,WR18,TE2,TE3,DST1,49900,135.6
QB5,RB1,RB6,WR1,WR12,WR15,TE3,TE7,DST1,49900,151.5
QB5,RB1,RB6,WR1,WR12,WR16,TE2,TE7,DST1,49900,149.8
QB5,RB1,RB6,WR1,WR12,WR18,TE1,TE3,DST1,49900,140.7
QB5,RB1,RB6,WR1,WR13,WR14,TE3,TE7,DST1,49900,147.5
QB5,RB1,RB6,WR1,WR13,WR15,TE2,TE7,DST1,49900,146.4
QB5,RB1,RB6,WR1,WR13,WR16,TE1,TE7,DST1,49900,147.9
QB5,RB1,RB6,WR1,WR13,WR18,TE1,TE2,DST1,49900,135.6
QB5,RB1,RB6,WR1,WR14,WR15,TE1,TE7,DST1,49900,150.5
QB5,RB1,RB6,WR1,WR14,WR17,TE2,TE3,DST1,49900,139.6
QB5,RB1,RB6,WR1,WR15,WR17,TE1,TE3,DST1,49900,141.7
QB5,RB1,RB6,WR1,WR16,WR17,TE1,TE2,DST1,49900,140.0
QB5,RB1,RB6,WR2,WR10,WR16,TE3,TE7,DST1,49900,150.5
QB5,RB1,RB6,WR2,WR10,WR18,TE2,TE3,DST1,49900,138.2
QB5,RB1,RB6,WR2,WR11,WR15,TE3,TE7,DST1,49900,151.6
QB5,RB1,RB6,WR2,WR11,WR16,TE2,TE7,DST1,49900,149.9
QB5,RB1,RB6,WR2,WR11,WR18,TE1,TE3,DST1,49900,140.8
QB5,RB1,RB6,WR2,WR12,WR14,TE3,TE7,DST1,49900,154.6
QB5,RB1,RB6,WR2,WR12,WR15,TE2,TE7,DST1,49900,153.5
QB5,RB1,RB6,WR2,WR12,WR16,TE1,TE7,DST1,49900,155.0
QB5,RB1,RB6,WR2,WR12,WR18,TE1,TE2,DST1,49900,142.7
QB5,RB1,RB6,WR2,WR13,WR14,TE2,TE7,DST1,49900,149.5
QB5,RB1,RB6,WR2,WR13,WR15,TE1,TE7,DST1,49900,151.6
QB5,RB1,RB6,WR2,WR13,WR17,TE2,TE3,DST1,49900,140.7
QB5,RB1,RB6,WR2,WR14,WR17,TE1,TE3,DST1,49900,144.8
QB5,RB1,RB6,WR2,WR15,WR17,TE1,TE2,DST1,49900,143.7
QB5,RB1,RB12,WR1,WR2,WR10,TE7,TE8,DST1,49900,143.8
QB5,RB1,RB12,WR1,WR2,WR15,TE3,TE8,DST1,49900,143.5
QB5,RB1,RB12,WR1,WR2,WR15,TE6,TE7,DST1,49900,143.3
QB5,RB1,RB12,WR1,WR2,WR16,TE2,TE8,DST1,49900,141.8
QB5,RB1,RB12,WR1,WR2,WR18,TE1,TE6,DST1,49900,132.5
QB5,RB1,RB12,WR1,WR10,WR11,TE3,TE7,DST1,49900,140.9
QB5,RB1,RB12,WR1,WR10,WR12,TE2,TE7,DST1,49900,142.8
QB5,RB1,RB12,WR1,WR10,WR13,TE1,TE7,DST1,49900,140.9
